   8.0192011e-01   9.9089366e-01
   1.0362938e+00   9.9753200e-01
   1.0703950e+00   1.0199936e+00
   9.2474031e-01   8.9616853e-01
   9.9830825e-01   1.0529367e+00
   9.5583358e-01  -1.2217119e+00
   1.1701335e+00  -9.8925836e-01
   9.9694308e-01  -9.5610906e-01
   1.0203918e+00  -1.0040993e+00
   8.9521898e-01  -9.6356908e-01
  -1.0735370e+00  -1.0763698e+00
  -1.1356563e+00  -9.4504759e-01
  -9.2714144e-01  -1.0374638e+00
  -9.3928131e-01  -1.1659159e+00
  -1.0828285e+00  -1.0310229e+00
  -7.1123557e-01   9.3800570e-01
  -9.0808646e-01   8.9754088e-01
  -9.5942110e-01   1.0504999e+00
  -8.0838161e-01   1.0040473e+00
  -1.2455688e+00   9.7452698e-01
