  -2.3667682e+00  -2.2766366e+00
   5.3326734e-01  -4.0861797e+00
  -1.7506712e+00  -1.2649071e+00
  -3.6648457e-01  -2.5188532e+00
  -6.1251077e-01  -2.4847388e+00
  -2.1078122e+00  -4.1771935e+00
   6.3317526e-01  -2.5689079e+00
  -4.4550235e-02  -2.4330669e+00
  -6.5388829e-01  -3.4056613e+00
   2.4641325e-01  -5.0660496e+00
   1.7771611e+00  -3.4967819e+00
  -2.5287745e-01  -3.6426148e+00
  -1.1972067e+00  -3.0801450e+00
   2.8961743e+00  -5.4390232e+00
  -1.4047924e+00  -1.8959906e+00
  -2.5799617e+00  -1.4386843e+00
  -6.0610164e-01  -2.7697638e+00
  -1.0397613e+00  -3.1774741e+00
   1.1349662e+00  -5.4997434e+00
  -1.0757961e+00  -2.9679420e+00
  -1.2368496e+00  -2.9949030e+00
   1.0260748e+00  -4.9297491e+00
   2.4605259e-01  -3.9121184e+00
  -3.6536595e-01  -4.6931598e+00
  -1.4908393e+00  -1.2121197e+00
  -1.3199951e+00  -2.7657271e+00
  -6.5014829e-02  -2.1917889e+00
  -1.5165170e+00  -2.5142841e+00
  -2.7207248e+00  -1.8194391e+00
   6.6998437e-01  -2.8019196e+00
  -6.5852595e-01  -5.2694326e+00
  -3.9513037e-01  -3.4560735e+00
  -4.3663607e-01  -4.7099713e+00
  -2.2142541e+00  -3.4658131e+00
  -1.4883605e+00  -2.0423936e+00
  -4.3991777e-01  -2.9217474e+00
   9.6435728e-01  -4.6134197e+00
   1.4337730e+00  -4.4323115e+00
   1.0946307e+00  -4.0114231e+00
   6.4906867e-01  -6.1343601e+00
  -2.0056168e-01  -4.2975217e+00
  -3.7526735e-03  -3.9489768e+00
  -4.3322728e-04  -4.0228150e+00
   1.3678653e+00  -4.8711984e+00
  -2.3064186e+00  -2.6500553e+00
   1.9831282e+00  -5.8815414e+00
  -6.4948661e-02  -3.3579831e+00
  -1.8882251e+00  -1.8851909e+00
   7.7428474e-01  -4.5880638e+00
   1.3142039e+00  -4.0690146e+00
  -3.3107964e-01  -3.1153934e+00
  -5.8323152e-01  -4.3591825e+00
  -5.0438424e-01  -3.3905175e+00
  -4.0021281e+00   1.0891219e+00
   1.6289239e-01  -2.6320497e+00
   2.6237131e-02  -4.5844573e+00
   1.8496122e+00  -5.3540433e+00
  -1.6078269e+00  -2.5344487e+00
   1.5375657e+00  -4.8609003e+00
   1.5338001e+00  -6.0078151e+00
   1.8739222e+00  -3.3360807e+00
  -1.1343317e+00  -1.7578237e+00
   1.2505875e+00  -4.7522380e+00
  -8.5646901e-01  -2.3446770e+00
  -6.7478318e-01  -3.6597169e+00
   1.2335836e+00  -4.6632687e+00
  -2.8518112e-01  -4.7833739e+00
   2.9576209e+00  -5.4206912e+00
  -3.0642978e-01  -2.3003766e+00
  -8.1788357e-01  -3.6449638e+00
   2.9754662e+00  -6.6566006e+00
   5.3051986e-03  -4.2329169e+00
   4.3997740e-01  -4.4205210e+00
   8.9832249e-01  -1.9469175e+00
  -1.3705106e+00  -4.3702475e+00
  -5.4645188e-04  -4.1367516e+00
  -3.4894357e+00  -1.5885315e+00
  -1.1236092e+00  -3.2713139e+00
   3.1029223e-02  -3.8002356e+00
   6.3994549e-02  -3.7948682e+00
   6.6856921e-01  -6.1973544e+00
   1.6555499e+00  -4.1673357e+00
  -4.6000554e-01  -3.4428989e+00
  -2.3231206e-01  -4.6561028e+00
  -4.8797234e-01  -2.0420934e+00
  -1.5621055e+00  -2.1067062e+00
  -9.7657164e-01  -2.9233533e+00
   5.0779876e-01  -3.3274355e+00
  -4.4154675e-01  -2.3686764e+00
   8.0226227e-01  -3.9455625e+00
  -1.7486987e-01  -2.7048268e+00
  -7.4188835e-01  -1.7173685e+00
   1.1571697e+00  -5.0533739e+00
  -2.0083409e-01  -2.8828847e+00
   9.0879663e-01  -4.0136351e+00
   3.9623519e-01  -3.1669217e+00
   2.0434059e-01  -3.4962934e+00
   9.2209885e-01  -4.0780326e+00
   5.2790913e-02  -3.7777403e+00
   1.5058196e-01  -2.8209779e+00
  -1.1493235e+00  -2.9559656e+00
   1.8311663e+00  -5.7423550e+00
   1.2020262e+00  -3.7013458e+00
   3.2517537e-01  -4.8043646e+00
   2.0021150e-01  -4.2896663e+00
   6.3322405e-01  -5.0155890e+00
   4.7585280e-01  -4.2549876e+00
  -5.9359013e-02  -4.6698289e+00
  -9.3090163e-01  -5.0875312e+00
  -3.3048662e-01  -4.3017113e+00
   1.3722778e+00  -4.1691881e+00
   1.2786816e+00  -3.3440312e+00
  -2.7903292e+00  -8.2578217e-01
   6.6975982e-01  -3.8224657e+00
   1.1596595e+00  -3.0447355e+00
  -1.7812974e+00  -2.9352389e+00
  -4.7426640e-01  -2.2965806e+00
  -1.9153272e-01  -1.6169424e+00
   4.7911275e-01  -3.1294632e+00
   1.3866886e+00  -4.4487243e+00
  -2.2205931e+00  -2.1769729e+00
   3.0300220e-01  -2.3226067e+00
  -1.2161887e+00  -3.8234312e+00
  -1.3122453e-01  -5.2195988e+00
  -1.5621473e+00  -1.9124533e+00
  -1.3060193e+00  -1.8078048e+00
  -8.7204905e-02  -4.4775247e+00
  -1.8539267e+00  -1.6154360e+00
   2.4122259e+00  -5.4606484e+00
   1.1493460e-01  -4.0263759e+00
   5.4704339e-01  -2.2959354e+00
  -1.2919841e+00  -2.4863786e+00
  -4.6590521e-01  -4.7711086e+00
  -2.1323620e+00  -1.5661268e+00
  -1.8263353e+00  -3.3387587e+00
   1.4361892e-01  -3.7930118e+00
  -2.4557100e-01  -2.9429297e+00
  -1.3648039e+00  -3.1740585e+00
   3.9188689e-01  -4.5445908e+00
   1.3151825e+00  -4.3045318e+00
   1.4172516e+00  -5.2950057e+00
  -1.1992947e+00  -2.9513932e+00
  -3.1834382e-01  -2.9320398e+00
  -1.8775106e-01  -4.7756565e+00
   7.0411651e-01  -4.9530221e+00
  -8.9560358e-01  -2.6013979e+00
   4.0507393e-01  -3.6143627e+00
  -1.6327514e+00  -1.6692957e+00
  -1.1572695e+00  -5.6378186e-01
   1.1876781e+00  -4.4349136e+00
  -1.7558538e+00  -2.8063742e+00
   7.6998212e-01  -3.6505327e+00
   1.4219704e+00  -3.9389146e+00
  -2.4076139e-01  -3.4843368e+00
  -4.2648129e-01  -5.3198026e+00
   6.2216695e-01  -5.0336591e+00
  -1.3417040e+00  -3.2882457e+00
  -1.1059308e+00  -1.0741034e+00
   3.5066853e-01  -3.7421328e+00
   2.4188812e+00  -5.5778197e+00
   9.8912139e-01  -5.0476713e+00
  -9.5408054e-01  -4.7874923e+00
  -2.0547656e+00  -3.3723073e+00
  -8.4171305e-01  -2.6182634e+00
   2.0583069e+00  -5.5441301e+00
   2.9448944e+00  -4.2227683e+00
  -4.5116192e-02  -2.6990880e+00
   2.9349451e-01  -2.3271910e+00
   2.6630585e+00  -5.0135840e+00
   1.4497640e+00  -5.3982224e+00
  -7.3081813e-01  -2.5690067e+00
  -8.4583909e-02  -4.5039545e+00
  -2.5576288e+00  -2.2344757e+00
   1.0871183e+00  -4.8619697e+00
   4.1946508e-01  -4.6258031e+00
  -2.6128614e+00  -3.1788126e+00
  -2.4996676e-01  -1.7264412e+00
   1.1048523e-02  -3.0526744e+00
   1.9696722e-01  -2.5085755e+00
  -1.9474757e+00  -3.2969982e+00
   2.0605097e-01  -4.0349807e+00
   1.0188850e+00  -3.3735116e+00
  -1.1430689e+00  -2.2889184e+00
  -1.6454221e-01  -1.9789057e+00
   1.3811188e+00  -3.0860368e+00
   6.0441243e-01  -3.0731867e+00
  -9.7138723e-01  -2.7479405e+00
   1.5196247e+00  -3.4852191e+00
   1.3462174e+00  -4.7047838e+00
  -1.0058102e+00  -2.2392693e+00
   2.3208114e-01  -3.6227209e+00
  -1.2795959e-01  -3.4147527e+00
   1.0411769e+00  -4.5870715e+00
  -5.0317916e-01  -4.2661089e+00
  -1.9123131e+00  -1.2321733e+00
   3.6183390e-01  -6.4599184e+00
  -5.7374029e-01  -4.7864655e+00
   4.9998431e-01  -4.4519340e+00
  -3.9038915e-01  -2.7581084e+00
  -2.2325153e+00  -8.7791662e-01
   3.1428527e-01  -2.5994588e+00
  -3.1500139e-01  -3.2960122e+00
   4.0455662e+00  -5.6384481e+00
  -4.6014266e-01  -1.3043188e+00
  -4.2101560e-01  -4.6115449e+00
   6.5404480e-02  -5.7696681e+00
  -2.0329739e+00  -1.5772512e+00
  -2.1167946e-01  -2.9484738e+00
   1.8011895e+00  -5.8569861e+00
   1.8446122e+00  -4.7176693e+00
  -6.4377637e-01  -1.7356635e+00
   3.5327762e+00  -5.3477105e+00
   5.9866262e-02  -2.7643374e+00
  -1.1179616e-01  -3.7873507e+00
   3.6061846e-01  -2.7331094e+00
  -1.0399360e-01  -3.5606271e+00
   1.2444585e+00  -3.6340574e+00
   2.5622176e+00  -6.8614853e+00
  -9.0804215e-01  -3.0731064e+00
   3.5097133e-01  -4.8934813e+00
   3.8500938e-02  -4.1606518e+00
   1.3265391e+00  -4.6632490e+00
  -2.1796740e-01  -2.5306765e+00
   1.5196291e+00  -5.4868675e+00
   4.5286381e-01  -3.1813001e+00
   4.1305107e-01  -4.8375677e+00
   2.5343781e-01  -2.6779722e+00
  -1.1258678e+00  -2.7825340e+00
  -9.1105886e-01  -2.3513837e+00
   2.6948441e+00  -5.7035537e+00
   2.4482775e-01  -3.6624218e+00
   6.0298391e-01  -3.9111391e+00
   1.3922880e+00  -3.9020907e+00
   1.5674246e-02  -1.6932709e+00
  -1.2166979e+00  -2.7363873e+00
  -1.6060083e+00  -2.5650528e+00
   1.7469269e+00  -4.3595387e+00
   1.1669985e-01  -3.5403963e+00
  -7.3120971e-01  -8.1154040e-01
   6.6706969e-01  -2.8180677e+00
  -1.8281641e+00  -3.8771841e+00
   2.5625357e-01  -4.1835484e+00
   8.2537900e-01  -4.7096183e+00
  -2.8429754e-01  -3.6285006e+00
  -8.0893469e-01  -3.8234191e+00
  -3.8042264e-02  -1.8091332e+00
   1.0328988e+00  -2.7281594e+00
  -1.4788655e-01  -2.6725483e+00
  -9.4296741e-01  -2.9140140e+00
   8.9384788e-01  -6.3464191e+00
  -6.3829666e-01  -1.7570171e+00
   3.3165665e-01  -3.7333415e+00
   1.0713355e+00  -3.7146523e+00
  -1.1043845e+00  -4.1930074e+00
   2.5509618e+00  -4.6773296e+00
   4.6216707e-01  -5.5115380e+00
  -4.2747500e-01  -2.2044229e+00
  -1.3794238e+00  -1.3797183e+00
   7.7258344e-02  -3.6098883e+00
  -1.1995335e-01  -3.9924740e+00
   2.6670834e-01  -3.3217710e+00
  -1.0028676e-01  -3.2447111e+00
   5.2437060e-01  -5.5711488e+00
  -3.4254496e-01  -4.0353463e+00
  -1.5393625e+00  -2.3112521e+00
  -1.6806234e+00  -2.2535169e+00
   9.2021831e-01  -4.2631211e+00
   4.5781485e-01  -3.9885182e+00
   3.8716842e-01  -3.5998422e+00
  -1.1086539e+00  -4.0636511e+00
  -4.8342568e-02  -3.7364479e+00
   6.1281912e-01  -2.8510622e+00
  -1.0800386e-01  -3.2771734e+00
   9.6186359e-01  -4.0393034e+00
  -8.4080167e-01  -2.7953011e+00
  -8.2724182e-01  -2.8558458e+00
  -1.1900200e+00  -2.4601867e+00
  -3.0933054e-01  -3.1249153e+00
  -1.0387484e+00  -2.4213103e+00
  -2.1044345e+00  -1.0699219e+00
  -1.7758332e+00  -2.5452288e+00
   1.2743215e+00  -4.6561136e+00
  -2.9484994e-01  -3.1826791e+00
   2.4472675e+00  -5.3834431e+00
  -1.2112348e-01  -2.5949778e+00
  -6.3050548e-01  -3.2126060e+00
  -2.2526430e-01  -4.2045300e+00
   1.9364065e+00  -4.4803203e+00
  -1.3785577e+00  -3.3472052e+00
  -1.5645810e+00  -1.9710142e+00
   3.9434406e-01  -1.2112554e+00
   3.9806524e+00  -4.3784300e+00
   3.2647287e-01  -5.0855538e+00
   3.6053275e-01  -2.4550971e+00
  -4.7243958e-01  -3.3543923e+00
  -2.8678964e+00  -1.9363004e+00
  -2.1386178e-01  -2.0059804e+00
   8.7003461e-01  -3.7673751e+00
   1.9442178e+00  -4.3671536e+00
   1.3662334e+00  -3.5530726e+00
   1.5236602e-01  -4.4239161e+00
  -1.1583351e+00  -3.4448781e+00
  -6.1604234e-01  -3.0432222e+00
   2.8779390e+00  -5.1981732e+00
  -1.3908497e+00  -3.1301093e+00
   2.0110059e+00  -4.8069708e+00
  -1.4164665e+00  -2.2251441e+00
   1.6739328e+00  -5.9451137e+00
  -2.8798811e+00  -1.0518896e+00
  -1.7555387e+00  -3.6709867e+00
   2.8360401e-01  -3.0094016e+00
   5.3908708e-02  -1.6469831e+00
   1.4134341e+00  -3.7203001e+00
   2.9765905e-01  -2.5484561e+00
  -1.1282737e+00  -2.1635376e+00
   6.9959538e-01  -4.8474295e+00
   1.8716604e+00  -5.5830147e+00
   9.8749791e-02  -3.2348301e+00
   1.4940559e+00  -4.9864697e+00
   4.5750079e-01  -3.7608762e+00
  -3.2032579e-01  -3.6953556e+00
  -3.8352066e-02  -2.5328232e+00
  -1.1747529e+00  -4.2363209e+00
   1.6253651e+00  -4.4742425e+00
   5.9267165e-01  -3.0227343e+00
  -1.4654658e+00  -1.8290384e+00
  -1.2127317e+00  -1.1382931e+00
  -1.3998361e+00  -1.3158953e+00
  -1.7489637e-01  -3.7764127e+00
   6.5129297e-01  -2.7645058e+00
  -5.3282178e-01  -2.6544141e+00
  -1.2011095e+00  -3.1382032e+00
  -1.4125451e+00  -2.9797331e+00
  -9.6672715e-01  -3.8944145e+00
  -5.8213311e-01  -1.8494038e+00
   2.0627075e-01  -5.0082710e+00
   1.3730651e-01  -4.0348009e+00
  -5.2858028e-01  -2.3502547e+00
  -6.0549833e-01  -3.3266303e+00
   6.3916288e-01  -4.5019523e+00
  -3.6503855e+00  -7.8166882e-01
  -6.7616499e-01  -3.5967600e+00
  -9.6592977e-01  -5.4266120e+00
   2.5407630e-01  -3.8900436e+00
   7.6372848e-01  -5.0147693e+00
  -1.9597098e-01  -4.6206815e+00
   1.4046948e+00  -4.2256992e+00
  -1.3952740e-01  -2.3319079e+00
   1.9634449e+00  -4.4796285e+00
   1.1317538e+00  -5.1504385e+00
   1.0482254e+00  -4.1118018e+00
  -4.5642990e-01  -2.8439382e+00
  -1.2952756e+00  -2.7142595e+00
   1.4339513e-01  -2.4380499e+00
  -9.9537115e-01  -4.3501169e+00
   8.2002616e-01  -2.8696519e+00
   1.5197009e-01  -2.8561530e+00
